TicketKey,TicketID,DateKey,AgentKey,ClientKey,ChannelKey,CreatedDateTime,ResolvedDateTime,ResolutionHours,IsResolved,SLA_Met,CSAT_Score
5204,TCK-15204,20250309,14,2,1,2025-03-09 09:27:19,,,0,0,4
5205,TCK-15205,20250129,44,8,3,2025-01-29 11:21:42,,,0,0,
5206,TCK-15206,20250125,31,3,2,2025-01-25 21:08:27,2025-01-27 04:47:27,31.65,1,0,3
5207,TCK-15207,20260615,38,8,3,2026-06-15 14:44:11,2026-06-16 12:44:47,22.01,1,1,3
5208,TCK-15208,20251223,14,2,1,2025-12-23 00:54:28,2025-12-24 03:34:40,26.67,1,1,3
5209,TCK-15209,20260217,29,3,3,2026-02-17 06:13:36,2026-02-17 16:47:12,10.56,1,1,
5210,TCK-15210,20250419,8,1,2,2025-04-19 19:55:18,2025-04-21 18:22:18,46.45,1,0,5
5211,TCK-15211,20250408,3,3,1,2025-04-08 02:09:56,,,0,0,5
5212,TCK-15212,20260114,9,5,1,2026-01-14 18:46:14,2026-01-15 06:54:38,12.14,1,1,5
5213,TCK-15213,20250806,15,2,2,2025-08-06 03:26:57,,,0,0,
5214,TCK-15214,20260428,40,7,3,2026-04-28 09:43:19,,,0,0,5
5215,TCK-15215,20250428,32,8,1,2025-04-28 03:38:33,2025-04-28 08:34:57,4.94,1,1,3
5216,TCK-15216,20260713,32,2,2,2026-07-13 14:08:15,2026-07-14 20:38:15,30.5,1,1,3
5217,TCK-15217,20250111,26,6,3,2025-01-11 05:25:19,2025-01-11 17:45:43,12.34,1,1,4
5218,TCK-15218,20251020,35,6,3,2025-10-20 22:24:47,2025-10-21 18:08:35,19.73,1,1,4
5219,TCK-15219,20260616,2,8,2,2026-06-16 21:01:22,2026-06-17 11:15:10,14.23,1,1,4
5220,TCK-15220,20251111,17,8,3,2025-11-11 08:03:03,2025-11-11 17:15:39,9.21,1,1,4
5221,TCK-15221,20251111,18,5,1,2025-11-11 07:28:38,,,0,0,4
5222,TCK-15222,20260211,49,5,3,2026-02-11 23:29:07,2026-02-12 19:42:19,20.22,1,1,3
5223,TCK-15223,20250814,29,8,3,2025-08-14 09:52:28,2025-08-15 12:27:16,26.58,1,1,3
5224,TCK-15224,20250509,45,5,2,2025-05-09 14:57:15,2025-05-10 14:56:39,23.99,1,1,4
5225,TCK-15225,20260523,27,2,2,2026-05-23 10:54:18,2026-05-24 01:14:42,14.34,1,1,3
5226,TCK-15226,20260325,43,6,2,2026-03-25 19:29:40,2026-03-27 04:30:52,33.02,1,1,3
5227,TCK-15227,20250226,42,8,2,2025-02-26 09:40:40,2025-02-26 16:49:40,7.15,1,1,4
5228,TCK-15228,20250926,7,8,1,2025-09-26 03:09:30,2025-09-26 22:03:30,18.9,1,1,5
5229,TCK-15229,20250511,29,6,2,2025-05-11 08:03:23,2025-05-12 17:49:35,33.77,1,1,4
5230,TCK-15230,20251023,31,2,2,2025-10-23 20:34:22,2025-10-24 11:26:34,14.87,1,1,4
5231,TCK-15231,20250810,18,3,3,2025-08-10 14:19:09,2025-08-11 00:29:21,10.17,1,1,
5232,TCK-15232,20250511,12,3,1,2025-05-11 01:17:04,2025-05-11 15:39:16,14.37,1,0,
5233,TCK-15233,20250610,22,3,2,2025-06-10 22:03:53,,,0,0,
5234,TCK-15234,20260306,30,5,3,2026-03-06 01:39:26,2026-03-07 11:12:26,33.55,1,0,4
5235,TCK-15235,20260810,8,4,1,2026-08-10 10:24:46,,,0,0,4
5236,TCK-15236,20250102,24,3,1,2025-01-02 13:46:22,2025-01-03 17:36:46,27.84,1,0,3
5237,TCK-15237,20250917,34,6,3,2025-09-17 08:42:22,2025-09-17 14:35:46,5.89,1,1,5
5238,TCK-15238,20250204,2,2,3,2025-02-04 21:10:02,2025-02-05 07:01:02,9.85,1,1,
5239,TCK-15239,20250908,10,1,2,2025-09-08 05:06:53,2025-09-09 08:14:05,27.12,1,0,4
5240,TCK-15240,20250703,38,7,2,2025-07-03 18:26:01,2025-07-04 03:47:37,9.36,1,0,4
5241,TCK-15241,20250703,12,4,2,2025-07-03 01:31:52,2025-07-05 01:12:04,47.67,1,0,5
5242,TCK-15242,20250619,11,8,2,2025-06-19 04:35:29,2025-06-20 07:44:29,27.15,1,1,3
5243,TCK-15243,20260514,26,4,3,2026-05-14 09:10:34,2026-05-14 21:28:34,12.3,1,1,
5244,TCK-15244,20260428,45,8,2,2026-04-28 21:55:33,2026-04-29 19:39:21,21.73,1,1,5
5245,TCK-15245,20250307,7,1,1,2025-03-07 06:02:41,2025-03-07 18:26:41,12.4,1,1,3
5246,TCK-15246,20250601,11,4,2,2025-06-01 06:29:31,2025-06-01 22:20:31,15.85,1,1,5
5247,TCK-15247,20250711,16,7,3,2025-07-11 08:17:35,2025-07-11 19:27:11,11.16,1,0,
5248,TCK-15248,20260305,11,2,3,2026-03-05 03:25:46,2026-03-06 03:19:46,23.9,1,1,4
5249,TCK-15249,20260808,43,4,1,2026-08-08 15:03:08,2026-08-09 22:02:32,30.99,1,1,4
5250,TCK-15250,20250205,48,7,3,2025-02-05 09:30:42,2025-02-05 23:46:54,14.27,1,0,
5251,TCK-15251,20260111,49,7,3,2026-01-11 08:18:05,2026-01-12 23:22:17,39.07,1,0,4
5252,TCK-15252,20260301,11,8,1,2026-03-01 14:59:56,2026-03-02 20:02:20,29.04,1,1,4
5253,TCK-15253,20250711,29,3,1,2025-07-11 08:25:42,2025-07-11 10:08:54,1.72,1,1,5
5254,TCK-15254,20260101,49,5,3,2026-01-01 02:05:37,2026-01-02 05:32:37,27.45,1,0,4
5255,TCK-15255,20260218,12,4,1,2026-02-18 15:38:04,2026-02-19 22:29:04,30.85,1,1,4
5256,TCK-15256,20250625,39,3,2,2025-06-25 21:29:11,2025-06-26 05:19:35,7.84,1,1,4
5257,TCK-15257,20250526,9,3,1,2025-05-26 11:15:34,2025-05-26 19:34:46,8.32,1,1,4
5258,TCK-15258,20260219,32,7,1,2026-02-19 11:43:31,2026-02-19 18:41:07,6.96,1,1,2
5259,TCK-15259,20250115,28,4,2,2025-01-15 15:37:35,2025-01-16 19:54:23,28.28,1,1,4
5260,TCK-15260,20250812,33,4,2,2025-08-12 12:54:40,2025-08-13 15:15:40,26.35,1,1,3
5261,TCK-15261,20260127,26,7,3,2026-01-27 20:33:01,2026-01-29 06:53:25,34.34,1,0,4
5262,TCK-15262,20250220,2,4,1,2025-02-20 05:51:09,2025-02-20 13:24:09,7.55,1,1,5
5263,TCK-15263,20250106,31,1,2,2025-01-06 19:09:35,2025-01-08 00:03:35,28.9,1,0,
5264,TCK-15264,20250810,8,3,3,2025-08-10 15:18:28,,,0,0,3
5265,TCK-15265,20250528,12,4,3,2025-05-28 21:26:46,2025-05-28 22:21:58,0.92,1,1,3
5266,TCK-15266,20250509,27,3,2,2025-05-09 19:15:46,2025-05-10 14:01:22,18.76,1,0,5
5267,TCK-15267,20251113,49,4,1,2025-11-13 00:43:30,2025-11-13 23:36:54,22.89,1,1,4
5268,TCK-15268,20250418,33,6,3,2025-04-18 20:58:42,2025-04-20 04:04:42,31.1,1,1,4
5269,TCK-15269,20260729,35,1,3,2026-07-29 23:03:16,2026-07-30 20:41:40,21.64,1,1,5
5270,TCK-15270,20251106,50,3,2,2025-11-06 10:53:08,2025-11-06 23:29:08,12.6,1,0,5
5271,TCK-15271,20260511,45,4,1,2026-05-11 05:11:57,2026-05-12 12:20:21,31.14,1,1,1
5272,TCK-15272,20250409,50,6,1,2025-04-09 12:39:55,2025-04-10 08:28:31,19.81,1,1,3
5273,TCK-15273,20250409,24,8,2,2025-04-09 02:45:42,2025-04-10 11:29:30,32.73,1,1,2
5274,TCK-15274,20260213,35,7,1,2026-02-13 05:49:18,,,0,0,4
5275,TCK-15275,20250105,47,7,2,2025-01-05 23:21:52,2025-01-06 11:57:16,12.59,1,0,3
5276,TCK-15276,20250406,5,5,2,2025-04-06 16:05:13,,,0,0,
5277,TCK-15277,20250717,10,1,2,2025-07-17 23:36:07,2025-07-18 08:35:31,8.99,1,1,
5278,TCK-15278,20260109,22,5,2,2026-01-09 01:49:26,,,0,0,3
5279,TCK-15279,20260415,25,6,1,2026-04-15 23:55:26,2026-04-16 04:43:26,4.8,1,1,2
5280,TCK-15280,20260227,25,2,3,2026-02-27 18:28:25,2026-02-27 20:24:49,1.94,1,1,4
5281,TCK-15281,20260811,46,5,3,2026-08-11 11:43:06,,,0,0,5
5282,TCK-15282,20250721,18,1,3,2025-07-21 21:16:09,2025-07-23 01:41:57,28.43,1,0,5
5283,TCK-15283,20260426,30,2,2,2026-04-26 08:45:57,2026-04-27 05:33:57,20.8,1,1,4
5284,TCK-15284,20250421,42,5,1,2025-04-21 22:50:37,,,0,0,3
5285,TCK-15285,20260331,17,1,1,2026-03-31 06:06:29,2026-03-31 23:07:41,17.02,1,1,
5286,TCK-15286,20260708,24,3,3,2026-07-08 07:46:35,2026-07-08 18:08:11,10.36,1,1,4
5287,TCK-15287,20251118,20,2,1,2025-11-18 06:47:20,2025-11-19 04:48:32,22.02,1,1,5
5288,TCK-15288,20260327,5,5,1,2026-03-27 02:38:43,,,0,0,5
5289,TCK-15289,20260402,17,4,2,2026-04-02 20:05:44,2026-04-03 07:19:32,11.23,1,1,5
5290,TCK-15290,20250421,20,3,2,2025-04-21 15:51:26,2025-04-22 09:51:26,18.0,1,0,4
5291,TCK-15291,20260807,9,7,3,2026-08-07 20:37:57,2026-08-08 08:51:09,12.22,1,0,4
5292,TCK-15292,20250502,30,5,2,2025-05-02 21:35:26,2025-05-03 14:59:26,17.4,1,1,5
5293,TCK-15293,20250630,48,2,2,2025-06-30 11:18:38,2025-07-01 14:54:02,27.59,1,1,
5294,TCK-15294,20260305,16,5,2,2026-03-05 10:06:12,2026-03-05 15:53:00,5.78,1,1,4
5295,TCK-15295,20251025,45,7,2,2025-10-25 12:05:27,2025-10-26 11:25:15,23.33,1,0,3
5296,TCK-15296,20260511,2,8,3,2026-05-11 21:50:44,,,0,0,5
5297,TCK-15297,20260304,1,5,2,2026-03-04 19:48:58,,,0,0,4
5298,TCK-15298,20260410,7,2,1,2026-04-10 16:52:49,2026-04-11 22:20:25,29.46,1,1,3
5299,TCK-15299,20260313,39,8,1,2026-03-13 14:09:54,2026-03-14 19:26:42,29.28,1,1,5
5300,TCK-15300,20250419,49,2,3,2025-04-19 20:24:56,2025-04-21 06:04:32,33.66,1,1,3
5301,TCK-15301,20260519,17,7,3,2026-05-19 08:00:56,2026-05-20 19:00:56,35.0,1,0,5
5302,TCK-15302,20260409,8,6,1,2026-04-09 10:20:51,2026-04-10 00:31:03,14.17,1,1,
5303,TCK-15303,20251006,47,4,3,2025-10-06 01:14:38,,,0,0,
5304,TCK-15304,20251016,22,7,2,2025-10-16 11:28:26,2025-10-17 09:30:14,22.03,1,0,4
5305,TCK-15305,20250305,43,3,2,2025-03-05 19:22:25,2025-03-06 11:19:25,15.95,1,0,5
5306,TCK-15306,20260620,33,6,1,2026-06-20 05:12:07,,,0,0,
5307,TCK-15307,20250810,33,7,2,2025-08-10 09:12:59,2025-08-11 08:39:59,23.45,1,0,3
5308,TCK-15308,20260423,30,2,3,2026-04-23 13:15:32,2026-04-23 17:07:08,3.86,1,1,4
5309,TCK-15309,20251004,22,3,1,2025-10-04 07:31:44,2025-10-04 09:11:56,1.67,1,1,4
5310,TCK-15310,20260324,8,2,2,2026-03-24 11:55:13,,,0,0,5
5311,TCK-15311,20251003,13,6,2,2025-10-03 11:51:03,2025-10-03 15:15:39,3.41,1,1,3
5312,TCK-15312,20260706,17,3,3,2026-07-06 13:15:50,2026-07-06 16:32:02,3.27,1,1,3
5313,TCK-15313,20251011,45,6,2,2025-10-11 03:28:37,2025-10-12 06:13:37,26.75,1,1,3
5314,TCK-15314,20250502,37,2,2,2025-05-02 08:10:58,2025-05-03 02:23:34,18.21,1,1,5
5315,TCK-15315,20260419,26,1,3,2026-04-19 12:09:19,,,0,0,5
5316,TCK-15316,20260114,2,1,2,2026-01-14 05:47:42,2026-01-14 20:08:06,14.34,1,1,2
5317,TCK-15317,20250915,24,1,1,2025-09-15 14:27:24,,,0,0,4
5318,TCK-15318,20260329,29,4,1,2026-03-29 18:51:38,2026-03-31 04:39:02,33.79,1,1,5
5319,TCK-15319,20251229,42,7,3,2025-12-29 03:39:54,2025-12-29 08:33:54,4.9,1,1,4
5320,TCK-15320,20260107,7,5,2,2026-01-07 23:02:17,2026-01-08 16:41:17,17.65,1,1,3
5321,TCK-15321,20250527,4,3,1,2025-05-27 10:05:48,2025-05-28 03:46:00,17.67,1,0,4
5322,TCK-15322,20250406,5,6,1,2025-04-06 09:28:16,,,0,0,3
5323,TCK-15323,20260115,23,1,3,2026-01-15 10:08:15,2026-01-16 10:11:51,24.06,1,0,3
5324,TCK-15324,20251027,31,8,2,2025-10-27 10:24:59,2025-10-27 22:44:11,12.32,1,1,4
5325,TCK-15325,20260726,50,4,1,2026-07-26 17:57:19,,,0,0,3
5326,TCK-15326,20250213,37,6,1,2025-02-13 06:45:18,2025-02-14 05:15:18,22.5,1,1,3
5327,TCK-15327,20260309,8,4,1,2026-03-09 01:25:42,2026-03-09 19:13:42,17.8,1,1,5
5328,TCK-15328,20260803,24,1,1,2026-08-03 07:55:18,,,0,0,
5329,TCK-15329,20250719,31,8,3,2025-07-19 06:18:45,2025-07-20 02:51:09,20.54,1,1,5
5330,TCK-15330,20250605,36,8,1,2025-06-05 03:40:54,2025-06-06 08:03:06,28.37,1,1,
5331,TCK-15331,20260806,13,7,3,2026-08-06 05:14:04,2026-08-07 06:10:28,24.94,1,0,5
5332,TCK-15332,20250128,6,2,3,2025-01-28 17:51:59,2025-01-29 11:24:23,17.54,1,1,4
5333,TCK-15333,20260507,37,4,2,2026-05-07 00:49:43,2026-05-08 10:15:31,33.43,1,1,4
5334,TCK-15334,20260310,23,6,1,2026-03-10 09:17:42,2026-03-10 15:09:18,5.86,1,1,
5335,TCK-15335,20260408,19,4,2,2026-04-08 22:11:33,2026-04-09 03:42:09,5.51,1,1,3
5336,TCK-15336,20250610,43,5,1,2025-06-10 07:32:44,2025-06-10 23:05:08,15.54,1,1,
5337,TCK-15337,20250925,5,6,3,2025-09-25 10:00:38,2025-09-26 01:37:14,15.61,1,1,3
5338,TCK-15338,20260618,9,6,2,2026-06-18 12:39:15,2026-06-18 17:18:51,4.66,1,1,5
5339,TCK-15339,20260508,25,2,1,2026-05-08 07:14:13,,,0,0,4
5340,TCK-15340,20251030,14,7,2,2025-10-30 17:42:03,,,0,0,3
5341,TCK-15341,20260106,36,3,1,2026-01-06 17:22:46,2026-01-07 06:20:58,12.97,1,0,5
5342,TCK-15342,20260108,45,2,3,2026-01-08 21:19:19,2026-01-09 23:53:31,26.57,1,1,4
5343,TCK-15343,20250228,18,1,2,2025-02-28 11:06:51,2025-03-01 20:36:15,33.49,1,0,5
5344,TCK-15344,20250624,9,4,3,2025-06-24 03:46:41,2025-06-24 11:40:41,7.9,1,1,4
5345,TCK-15345,20260627,41,5,3,2026-06-27 07:36:04,2026-06-27 21:55:52,14.33,1,1,5
5346,TCK-15346,20250824,4,2,3,2025-08-24 20:31:08,2025-08-26 07:27:32,34.94,1,1,
5347,TCK-15347,20250626,30,3,3,2025-06-26 19:21:52,,,0,0,3
5348,TCK-15348,20260420,14,3,2,2026-04-20 01:41:03,2026-04-21 20:54:51,43.23,1,0,4
5349,TCK-15349,20250124,45,4,1,2025-01-24 05:10:22,2025-01-24 15:15:46,10.09,1,1,3
5350,TCK-15350,20260516,11,3,1,2026-05-16 09:26:10,2026-05-17 09:38:46,24.21,1,0,4
5351,TCK-15351,20260112,12,6,3,2026-01-12 12:59:22,2026-01-13 22:22:10,33.38,1,1,
5352,TCK-15352,20251130,47,3,3,2025-11-30 19:02:37,,,0,0,4
5353,TCK-15353,20250802,24,5,2,2025-08-02 14:27:54,2025-08-03 05:36:18,15.14,1,1,3
5354,TCK-15354,20251027,27,3,2,2025-10-27 16:22:34,2025-10-28 04:24:22,12.03,1,0,3
5355,TCK-15355,20260524,21,6,3,2026-05-24 15:46:00,2026-05-25 10:26:48,18.68,1,1,5
5356,TCK-15356,20260228,30,1,2,2026-02-28 08:55:21,2026-02-28 13:14:33,4.32,1,1,4
5357,TCK-15357,20260531,27,3,2,2026-05-31 14:00:19,,,0,0,3
5358,TCK-15358,20260101,32,7,3,2026-01-01 01:54:46,2026-01-01 22:37:58,20.72,1,0,3
5359,TCK-15359,20260204,41,1,3,2026-02-04 07:32:45,2026-02-05 08:47:45,25.25,1,0,
5360,TCK-15360,20250526,27,5,1,2025-05-26 14:21:00,,,0,0,3
5361,TCK-15361,20250611,41,3,1,2025-06-11 05:21:11,2025-06-12 02:03:11,20.7,1,0,2
5362,TCK-15362,20251016,44,3,3,2025-10-16 08:44:52,2025-10-18 02:13:04,41.47,1,0,4
5363,TCK-15363,20250409,21,7,1,2025-04-09 09:32:29,2025-04-10 14:14:29,28.7,1,0,3
5364,TCK-15364,20251203,44,2,1,2025-12-03 08:23:48,2025-12-03 11:04:00,2.67,1,1,3
5365,TCK-15365,20251206,15,4,3,2025-12-06 16:55:42,2025-12-06 17:46:06,0.84,1,1,3
5366,TCK-15366,20251222,38,2,2,2025-12-22 07:22:59,2025-12-22 14:31:59,7.15,1,1,
5367,TCK-15367,20251126,44,8,3,2025-11-26 02:08:00,2025-11-26 05:27:48,3.33,1,1,
5368,TCK-15368,20251106,43,2,2,2025-11-06 18:29:15,2025-11-07 20:04:39,25.59,1,1,5
5369,TCK-15369,20250127,28,4,1,2025-01-27 18:34:39,2025-01-28 16:40:39,22.1,1,1,4
5370,TCK-15370,20251126,49,5,3,2025-11-26 19:48:24,2025-11-28 04:19:36,32.52,1,0,5
5371,TCK-15371,20260106,2,5,1,2026-01-06 19:31:23,2026-01-07 20:55:23,25.4,1,0,5
5372,TCK-15372,20251007,48,6,3,2025-10-07 05:05:01,2025-10-08 08:57:13,27.87,1,1,5
5373,TCK-15373,20260713,12,2,3,2026-07-13 20:59:26,2026-07-14 00:01:14,3.03,1,1,3
5374,TCK-15374,20250205,22,3,2,2025-02-05 22:23:19,2025-02-06 22:58:07,24.58,1,0,
5375,TCK-15375,20260404,24,4,2,2026-04-04 14:00:53,,,0,0,4
5376,TCK-15376,20260216,2,7,3,2026-02-16 02:58:42,2026-02-16 20:09:30,17.18,1,0,5
5377,TCK-15377,20250926,35,2,1,2025-09-26 17:13:24,,,0,0,4
5378,TCK-15378,20260512,11,6,3,2026-05-12 14:47:03,2026-05-12 22:06:15,7.32,1,1,5
5379,TCK-15379,20250424,43,7,3,2025-04-24 11:24:36,2025-04-24 14:27:36,3.05,1,1,3
5380,TCK-15380,20250702,42,1,3,2025-07-02 15:27:07,2025-07-03 02:32:31,11.09,1,1,4
5381,TCK-15381,20250923,40,3,1,2025-09-23 11:37:45,2025-09-25 03:52:45,40.25,1,0,3
5382,TCK-15382,20250925,17,4,3,2025-09-25 06:35:22,,,0,0,5
5383,TCK-15383,20260103,31,4,1,2026-01-03 18:55:32,2026-01-04 11:16:32,16.35,1,1,5
5384,TCK-15384,20260525,34,8,3,2026-05-25 00:07:35,2026-05-25 06:30:59,6.39,1,1,3
5385,TCK-15385,20250825,47,2,1,2025-08-25 07:50:30,2025-08-26 22:33:06,38.71,1,1,3
5386,TCK-15386,20250620,16,2,2,2025-06-20 08:05:40,,,0,0,
5387,TCK-15387,20260517,10,8,1,2026-05-17 16:31:49,2026-05-18 12:16:49,19.75,1,1,5
5388,TCK-15388,20250312,47,1,3,2025-03-12 06:43:11,2025-03-13 14:47:23,32.07,1,0,
5389,TCK-15389,20260616,19,1,2,2026-06-16 09:42:52,2026-06-17 08:40:28,22.96,1,1,5
5390,TCK-15390,20251228,17,2,2,2025-12-28 15:07:51,2025-12-29 18:40:15,27.54,1,1,5
5391,TCK-15391,20250118,38,6,3,2025-01-18 00:45:50,,,0,0,4
5392,TCK-15392,20251009,9,5,1,2025-10-09 03:31:02,2025-10-09 06:18:26,2.79,1,1,4
5393,TCK-15393,20250902,7,4,3,2025-09-02 15:31:43,2025-09-03 09:37:43,18.1,1,1,5
5394,TCK-15394,20260430,48,1,2,2026-04-30 18:10:21,2026-05-01 03:37:57,9.46,1,1,3
5395,TCK-15395,20250827,8,6,3,2025-08-27 13:32:10,2025-08-29 00:11:10,34.65,1,1,4
5396,TCK-15396,20260514,45,3,3,2026-05-14 19:26:35,2026-05-15 12:11:35,16.75,1,0,
5397,TCK-15397,20250224,41,8,1,2025-02-24 13:10:02,2025-02-25 14:55:02,25.75,1,1,4
5398,TCK-15398,20260320,25,8,3,2026-03-20 09:46:40,2026-03-20 19:47:52,10.02,1,1,4
5399,TCK-15399,20250909,49,3,1,2025-09-09 23:21:02,2025-09-11 00:34:14,25.22,1,0,
5400,TCK-15400,20260122,17,4,2,2026-01-22 17:58:44,,,0,0,4
5401,TCK-15401,20260624,6,3,3,2026-06-24 09:32:37,,,0,0,4
5402,TCK-15402,20251012,47,5,3,2025-10-12 23:38:28,2025-10-13 11:44:28,12.1,1,1,5
5403,TCK-15403,20250914,32,1,2,2025-09-14 09:08:43,2025-09-15 10:02:43,24.9,1,0,3
5404,TCK-15404,20251130,25,1,2,2025-11-30 03:55:18,2025-11-30 16:09:06,12.23,1,1,5
5405,TCK-15405,20251027,5,5,3,2025-10-27 23:20:10,2025-10-28 13:41:10,14.35,1,1,3
5406,TCK-15406,20251122,25,7,2,2025-11-22 00:56:35,2025-11-23 02:37:59,25.69,1,0,4
5407,TCK-15407,20250608,19,8,3,2025-06-08 02:15:38,2025-06-08 23:54:02,21.64,1,1,3
5408,TCK-15408,20260624,17,8,2,2026-06-24 07:39:13,2026-06-25 12:11:01,28.53,1,1,4
5409,TCK-15409,20260106,8,8,3,2026-01-06 08:53:09,2026-01-08 08:54:21,48.02,1,0,5
5410,TCK-15410,20260624,14,1,3,2026-06-24 21:13:17,2026-06-25 21:03:05,23.83,1,1,5
5411,TCK-15411,20260401,3,8,1,2026-04-01 09:58:04,2026-04-01 15:50:52,5.88,1,1,
5412,TCK-15412,20250615,16,1,2,2025-06-15 07:38:58,,,0,0,5
5413,TCK-15413,20250820,14,8,2,2025-08-20 11:10:06,,,0,0,5
5414,TCK-15414,20260714,23,8,2,2026-07-14 05:26:14,2026-07-14 20:01:38,14.59,1,1,
5415,TCK-15415,20250304,7,5,2,2025-03-04 17:33:22,2025-03-04 19:10:34,1.62,1,1,3
5416,TCK-15416,20250413,8,2,3,2025-04-13 19:39:17,2025-04-15 06:17:41,34.64,1,1,5
5417,TCK-15417,20250103,9,4,2,2025-01-03 13:16:12,2025-01-05 01:03:00,35.78,1,1,3
5418,TCK-15418,20251113,13,6,2,2025-11-13 06:12:18,2025-11-13 19:27:54,13.26,1,1,4
5419,TCK-15419,20251004,1,3,3,2025-10-04 01:53:59,,,0,0,4
5420,TCK-15420,20250202,41,5,1,2025-02-02 00:39:41,2025-02-03 04:52:53,28.22,1,0,4
5421,TCK-15421,20250517,15,7,1,2025-05-17 09:41:14,2025-05-17 19:38:50,9.96,1,0,4
5422,TCK-15422,20260507,17,3,2,2026-05-07 16:15:53,2026-05-07 21:16:29,5.01,1,1,
5423,TCK-15423,20250327,9,8,1,2025-03-27 05:23:31,2025-03-27 08:24:07,3.01,1,1,4
5424,TCK-15424,20251107,10,2,1,2025-11-07 03:36:32,,,0,0,3
5425,TCK-15425,20260104,42,5,2,2026-01-04 05:02:28,2026-01-05 00:51:04,19.81,1,1,4
5426,TCK-15426,20260803,6,4,1,2026-08-03 14:31:32,2026-08-03 22:41:08,8.16,1,1,
5427,TCK-15427,20250420,4,7,2,2025-04-20 17:03:03,2025-04-21 10:50:27,17.79,1,0,
5428,TCK-15428,20250430,4,8,2,2025-04-30 21:55:08,2025-05-01 18:46:44,20.86,1,1,3
5429,TCK-15429,20250120,3,2,1,2025-01-20 06:24:55,2025-01-21 12:22:31,29.96,1,1,3
5430,TCK-15430,20260716,16,8,3,2026-07-16 08:54:51,2026-07-17 05:15:51,20.35,1,1,4
5431,TCK-15431,20250318,33,5,2,2025-03-18 12:14:55,2025-03-18 13:49:43,1.58,1,1,5
5432,TCK-15432,20250718,27,3,1,2025-07-18 15:08:21,,,0,0,
5433,TCK-15433,20250330,14,1,3,2025-03-30 01:09:24,2025-03-31 14:55:36,37.77,1,0,3
5434,TCK-15434,20260725,19,8,3,2026-07-25 23:59:11,2026-07-27 03:26:47,27.46,1,1,5
5435,TCK-15435,20251211,26,6,2,2025-12-11 22:43:17,2025-12-12 16:48:41,18.09,1,1,5
5436,TCK-15436,20250224,23,5,2,2025-02-24 06:24:21,2025-02-25 08:27:57,26.06,1,0,5
5437,TCK-15437,20250613,29,3,1,2025-06-13 08:27:27,2025-06-13 15:35:15,7.13,1,1,4
5438,TCK-15438,20260520,5,8,2,2026-05-20 09:41:28,2026-05-20 22:10:52,12.49,1,1,3
5439,TCK-15439,20250624,19,3,1,2025-06-24 22:02:23,2025-06-26 08:18:35,34.27,1,0,4
5440,TCK-15440,20260630,29,5,3,2026-06-30 01:24:17,2026-06-30 18:38:05,17.23,1,1,
5441,TCK-15441,20250713,45,7,1,2025-07-13 09:54:48,2025-07-13 11:27:12,1.54,1,1,3
5442,TCK-15442,20250506,3,2,2,2025-05-06 11:24:54,2025-05-07 17:44:06,30.32,1,1,3
5443,TCK-15443,20251122,50,2,1,2025-11-22 08:51:11,2025-11-23 05:30:11,20.65,1,1,4
5444,TCK-15444,20250304,30,4,3,2025-03-04 22:33:26,,,0,0,
5445,TCK-15445,20260114,34,4,2,2026-01-14 11:32:41,,,0,0,4
5446,TCK-15446,20260405,49,8,2,2026-04-05 18:36:49,2026-04-06 22:27:49,27.85,1,1,5
5447,TCK-15447,20250301,38,3,3,2025-03-01 23:49:54,2025-03-03 08:48:42,32.98,1,0,5
5448,TCK-15448,20260522,17,7,3,2026-05-22 21:33:20,2026-05-24 03:56:08,30.38,1,0,5
5449,TCK-15449,20251122,12,7,2,2025-11-22 07:03:48,2025-11-22 18:41:00,11.62,1,0,5
5450,TCK-15450,20250925,44,8,3,2025-09-25 11:06:06,,,0,0,4
5451,TCK-15451,20251018,11,4,3,2025-10-18 13:30:04,2025-10-18 21:36:40,8.11,1,1,3
5452,TCK-15452,20260326,14,6,1,2026-03-26 03:01:56,2026-03-27 10:27:44,31.43,1,1,5
5453,TCK-15453,20260130,42,6,3,2026-01-30 06:20:04,2026-01-30 11:56:40,5.61,1,1,4
5454,TCK-15454,20250212,12,6,1,2025-02-12 18:45:15,2025-02-13 16:17:39,21.54,1,1,
5455,TCK-15455,20250421,18,5,2,2025-04-21 19:30:10,2025-04-23 06:40:22,35.17,1,0,4
5456,TCK-15456,20260520,28,1,1,2026-05-20 10:33:00,2026-05-21 01:13:12,14.67,1,1,4
5457,TCK-15457,20250404,5,5,1,2025-04-04 14:04:53,2025-04-06 03:09:05,37.07,1,0,
5458,TCK-15458,20250129,32,4,3,2025-01-29 19:29:06,2025-01-30 02:39:54,7.18,1,1,
5459,TCK-15459,20250828,45,8,2,2025-08-28 15:13:40,2025-08-29 16:42:28,25.48,1,1,4
5460,TCK-15460,20260518,11,6,3,2026-05-18 09:26:59,2026-05-19 01:04:11,15.62,1,1,
5461,TCK-15461,20260330,39,7,3,2026-03-30 15:18:03,2026-03-31 08:17:27,16.99,1,0,4
5462,TCK-15462,20260212,41,3,2,2026-02-12 12:47:55,2026-02-13 12:37:07,23.82,1,0,4
5463,TCK-15463,20250211,30,6,1,2025-02-11 00:31:03,,,0,0,
5464,TCK-15464,20250430,9,3,1,2025-04-30 05:44:25,2025-05-01 06:51:37,25.12,1,0,5
